1.0001,72.7036,163.0302,163.03
0.9995,72.6944,163.0302,163.03
0.9992,72.6732,163.0302,163.03
0.9996,72.694,163.0302,163.03
0.9986,72.6521,163.0302,163.03
0.9977,72.5776,162.9457,162.945
0.9983,72.5939,163.0302,163.03
0.9981,72.6142,163.0302,163.03
0.9985,72.6519,163.0302,163.03
0.9992,72.7093,163.0302,163.03
0.9986,72.6852,163.0302,163.03
0.9989,72.6718,163.0302,163.03
0.9991,72.674,163.0302,163.03
0.9989,72.6677,163.0302,163.03
0.9985,72.6417,163.0302,163.03
0.9981,72.6057,163.0302,163.03
0.9978,72.5846,162.9457,162.945
0.998,72.5994,163.0302,163.03
0.9978,72.605,163.0302,163.03
0.998,72.6199,163.0302,163.03
0.9976,72.6022,163.0302,163.03
0.9983,72.6355,163.0302,163.03
0.9978,72.6179,163.0302,163.03
0.9977,72.601,163.0302,163.03
0.998,72.6079,163.0302,163.03
0.9987,72.6591,163.0302,163.03
0.9989,72.6914,163.0302,163.03
0.999,72.6968,163.0302,163.03
0.999,72.6861,163.0302,163.03
0.9985,72.6439,163.0302,163.03
0.9984,72.6201,163.0302,163.03
0.9991,72.665,163.0302,163.03
0.9988,72.6745,163.0302,163.03
0.9983,72.643,163.0302,163.03
0.9968,72.535,162.9457,162.945
0.9972,72.518,162.9457,162.945
0.9973,72.5468,162.9457,162.945
0.9976,72.5991,163.0302,163.03
0.9987,72.683,163.0302,163.03
0.9984,72.6871,163.0302,163.03
0.9989,72.6919,163.0302,163.03
0.9996,72.7232,163.0302,163.03
0.9994,72.715,163.0302,163.03
0.9995,72.7064,163.0302,163.03
0.9986,72.6423,163.0302,163.03
0.9983,72.6039,163.0302,163.03
0.9982,72.5962,163.0302,163.03
0.9986,72.6364,163.0302,163.03
0.999,72.6862,163.0302,163.03
0.9989,72.6943,163.0302,163.03
0.9982,72.6413,163.0302,163.03
0.9979,72.5919,163.0302,163.03
0.9969,72.5188,162.9457,162.945
0.9963,72.473,162.9457,162.945
0.9968,72.5128,162.9457,162.945
0.997,72.5629,162.9457,162.945
0.9962,72.5396,162.9457,162.945
0.9956,72.4842,162.9457,162.945
0.9955,72.4529,162.9457,162.945
0.996,72.4857,162.9457,162.945
0.9967,72.5521,162.9457,162.945
0.9967,72.5796,162.9457,162.945
0.997,72.5939,163.0302,163.03
0.9974,72.6053,163.0302,163.03
0.9971,72.5849,162.9457,162.945
0.9964,72.5239,162.9457,162.945
0.9956,72.4498,162.9457,162.945
0.9959,72.4536,162.9457,162.945
0.9964,72.5166,162.9457,162.945
0.996,72.5252,162.9457,162.945
0.9964,72.5452,162.9457,162.945
0.9963,72.5396,162.9457,162.945
0.9966,72.5477,162.9457,162.945
0.9955,72.4827,162.9457,162.945
0.995,72.4197,162.9457,162.945
0.995,72.4092,162.9457,162.945
0.9957,72.4707,162.9457,162.945
0.9957,72.5141,162.9457,162.945
0.9958,72.5291,162.9457,162.945
0.9966,72.5651,162.9457,162.945
0.9971,72.5966,163.0302,163.03
0.9968,72.5813,162.9457,162.945
0.9975,72.5994,163.0302,163.03
0.9976,72.6089,163.0302,163.03
0.9977,72.6142,163.0302,163.03
0.9974,72.5933,163.0302,163.03
0.9975,72.584,162.9457,162.945
0.9967,72.5383,162.9457,162.945
0.997,72.5387,162.9457,162.945
0.9973,72.5723,162.9457,162.945
0.9973,72.5897,163.0302,163.03
0.9973,72.5927,163.0302,163.03
0.9976,72.6022,163.0302,163.03
0.9973,72.5847,162.9457,162.945
0.9972,72.5697,162.9457,162.945
0.9967,72.5339,162.9457,162.945
0.9964,72.5073,162.9457,162.945
0.997,72.5448,162.9457,162.945
0.9965,72.5433,162.9457,162.945
0.9965,72.5401,162.9457,162.945
0.9957,72.4853,162.9457,162.945
0.9943,72.3846,162.8612,162.861
0.9948,72.3873,162.8612,162.861
0.9946,72.4069,162.9457,162.945
0.995,72.4566,162.9457,162.945
0.9951,72.4815,162.9457,162.945
0.9946,72.4539,162.9457,162.945
0.9944,72.418,162.9457,162.945
0.9945,72.4073,162.9457,162.945
0.9948,72.4322,162.9457,162.945
0.9951,72.4698,162.9457,162.945
0.9951,72.4801,162.9457,162.945
0.9956,72.5046,162.9457,162.945
0.9962,72.5421,162.9457,162.945
0.9963,72.5548,162.9457,162.945
0.9967,72.5655,162.9457,162.945
0.9961,72.5258,162.9457,162.945
0.9961,72.4999,162.9457,162.945
0.9955,72.4633,162.9457,162.945
0.9952,72.4401,162.9457,162.945
0.9945,72.4006,162.9457,162.945
0.9949,72.4185,162.9457,162.945
0.9948,72.4404,162.9457,162.945
0.9945,72.4317,162.9457,162.945
0.9946,72.4294,162.9457,162.945
0.9946,72.4345,162.9457,162.945
0.9951,72.4629,162.9457,162.945
0.9957,72.5102,162.9457,162.945
0.9958,72.5285,162.9457,162.945
0.9964,72.5558,162.9457,162.945
0.9969,72.5815,162.9457,162.945
0.997,72.5874,163.0302,163.03
0.9983,72.6548,163.0302,163.03
0.998,72.6541,163.0302,163.03
0.9987,72.6788,163.0302,163.03
0.9986,72.6735,163.0302,163.03
0.9982,72.6338,163.0302,163.03
0.998,72.6015,163.0302,163.03
0.9983,72.6142,163.0302,163.03
0.9986,72.6489,163.0302,163.03
0.9985,72.6586,163.0302,163.03
0.9983,72.6433,163.0302,163.03
0.9978,72.6042,163.0302,163.03
0.9967,72.5209,162.9457,162.945
0.9973,72.5344,162.9457,162.945
0.9974,72.5728,162.9457,162.945
0.9972,72.5835,162.9457,162.945
0.9969,72.5636,162.9457,162.945
0.9978,72.6072,163.0302,163.03
