-2.3889,-184.8579,-232.3663,-232.366
-2.2706,-176.666,-225.3653,-225.365
-2.0809,-161.5495,-213.4234,-213.423
-1.8058,-140.0131,-198.5836,-198.583
-1.5726,-120.0594,-186.5554,-186.555
-1.5513,-116.1926,-184.3658,-184.365
-1.6018,-124.3174,-189.0248,-189.024
-1.7052,-137.2117,-196.8416,-196.841
-1.7716,-145.3764,-202.1617,-202.161
-1.7359,-142.2465,-200.1014,-200.101
-1.7256,-135.7817,-195.8599,-195.859
-1.7425,-132.3496,-193.8058,-193.805
-1.7729,-133.2122,-194.2852,-194.285
-1.7678,-134.0929,-194.8879,-194.887
-1.7623,-134.1468,-194.8879,-194.887
-1.7663,-134.0658,-194.8879,-194.887
-1.7615,-133.4451,-194.4055,-194.405
-1.7588,-132.8124,-194.0452,-194.045
-1.7523,-132.1441,-193.6864,-193.686
-1.7403,-131.2466,-193.0911,-193.091
-1.7141,-129.4779,-192.0289,-192.028
-1.6826,-127.1501,-190.6306,-190.63
-1.6491,-124.7576,-189.2526,-189.252
-1.6267,-123.2845,-188.3449,-188.344
-1.641,-124.5501,-189.1386,-189.138
-1.6373,-125.6888,-189.8243,-189.824
-1.6064,-124.3828,-189.0248,-189.024
-1.5923,-122.7702,-188.1193,-188.119
-1.5845,-121.8505,-187.5578,-187.557
-1.5746,-121.3853,-187.3341,-187.334
-1.5504,-120.2205,-186.6662,-186.666
-1.5419,-119.5933,-186.2236,-186.223
-1.5339,-118.322,-185.5636,-185.563
-1.5075,-115.3182,-183.934,-183.934
-1.4816,-111.7773,-181.9104,-181.91
-1.4652,-109.2267,-180.5513,-180.551
-1.5009,-110.7476,-181.3853,-181.385
-1.4873,-111.044,-181.5949,-181.594
-1.3848,-104.6219,-178.1958,-178.195
-1.3647,-100.3711,-175.9996,-175.999
-1.4021,-102.1149,-176.8915,-176.891
-1.4385,-106.523,-179.1102,-179.11
-1.4103,-106.8096,-179.3147,-179.314
-1.3891,-104.5778,-178.0948,-178.094
-1.3894,-103.0199,-177.2908,-177.29
-1.3815,-102.0861,-176.8915,-176.891
-1.3591,-100.7958,-176.197,-176.197
-1.2867,-96.3473,-173.9531,-173.953
