1.2221,93.8151,172.7099,172.709
1.221,93.8592,172.8049,172.804
1.2185,93.7369,172.7099,172.709
1.2263,94.1519,172.9,172.9
1.2297,94.5472,173.0905,173.09
1.2291,94.5806,173.0905,173.09
1.2283,94.3987,172.9952,172.995
1.2303,94.3682,172.9952,172.995
1.2341,94.5912,173.0905,173.09
1.2381,94.9293,173.2814,173.281
1.241,95.1848,173.3771,173.377
1.2438,95.3491,173.4728,173.472
1.2474,95.5129,173.5686,173.568
1.2508,95.6807,173.6646,173.664
1.2589,96.1416,173.8568,173.856
1.2677,96.7656,174.1459,174.145
1.2766,97.3875,174.5329,174.532
1.2866,98.0024,174.8243,174.824
1.2903,98.1969,174.9216,174.921
1.2986,98.4848,175.0191,175.019
1.3125,99.2401,175.41,175.41
1.3242,100.0762,175.8026,175.802
1.3318,100.5926,176.0982,176.098
1.331,100.4048,175.9996,175.999
1.3276,99.8236,175.7043,175.704
1.3202,99.0409,175.3121,175.312
1.3076,98.0662,174.8243,174.824
1.2928,97.0334,174.3392,174.339
1.276,95.9768,173.7607,173.76
1.2475,94.2817,172.9952,172.995
1.1624,88.982,170.4608,170.46
1.0173,77.8236,165.26,165.26
0.8584,64.1819,159.3908,159.39
0.8087,58.0747,156.9227,156.922
0.8353,61.2899,158.2666,158.266
0.8751,68.1132,161.1073,161.107
0.8634,70.5849,162.1049,162.104
0.8747,70.5043,162.1049,162.104
0.8715,68.5775,161.2727,161.272
0.8259,64.0734,159.3908,159.39
0.8168,61.5764,158.3464,158.346
0.8434,63.1137,158.9875,158.987
0.8539,65.3658,159.8775,159.877
0.869,67.2293,160.6953,160.695
0.8988,69.1678,161.5215,161.521
0.9671,73.2348,163.2844,163.284
1.1122,82.6468,167.4623,167.462
1.3391,99.5195,175.6061,175.606
1.638,122.375,187.8943,187.894
1.9835,148.7336,204.3977,204.397
2.3637,176.9183,225.5271,225.527
2.7624,205.7774,252.3367,252.336
3.1759,235.1861,287.1657,287.165
3.5919,264.8372,333.5024,333.502
3.9132,288.9828,384.0578,384.057
4.1302,304.8644,426.2677,426.267
4.2734,313.6689,453.9874,453.987
4.4606,324.0128,491.642,491.642
4.609,335.7545,542.5894,542.589
4.7315,347.0544,602.9929,602.992
4.788,353.6418,645.0909,645.09
4.8114,356.783,667.0048,667.004
4.8077,357.7939,674.1615,674.161
4.791,358.0625,677.0674,677.067
4.7449,356.905,668.424,668.424
4.6617,353.1954,642.4525,642.452
4.5293,344.7827,590.5249,590.524
4.3444,331.6315,523.5988,523.598
4.1087,313.8915,454.6444,454.644
3.8377,293.7804,395.6666,395.666
3.5399,272.2189,347.5213,347.521
3.2229,249.4203,307.6976,307.697
2.8914,225.3311,274.3749,274.374
2.5615,201.7517,248.1511,248.151
2.2549,180.0259,228.1476,228.147
1.9912,161.1764,213.2785,213.278
1.7766,146.399,202.8142,202.814
1.61,134.9272,195.3727,195.372
1.4816,126.0658,190.054,190.054
1.3855,118.3599,185.5636,185.563
1.3847,115.8537,184.1496,184.149
1.4053,116.4231,184.474,184.474
1.3722,113.9304,183.0765,183.076
1.347,109.6904,180.8631,180.863
1.3363,106.1276,178.9062,178.906
1.322,103.5123,177.5914,177.591
1.2995,101.2172,176.3949,176.394
1.2855,99.6611,175.6061,175.606
1.2785,98.8938,175.2143,175.214
1.2682,98.1725,174.9216,174.921
1.2674,97.8802,174.7271,174.727
1.2657,97.6523,174.6299,174.629
1.2694,97.6922,174.6299,174.629
1.2851,98.5261,175.0191,175.019
1.2968,99.3884,175.508,175.508
1.2988,99.4751,175.508,175.508
1.2992,99.0577,175.3121,175.312
1.2992,98.5796,175.1166,175.116
1.3034,98.5449,175.1166,175.116
1.3049,98.6583,175.1166,175.116
1.3057,98.7529,175.2143,175.214
1.3225,99.7469,175.7043,175.704
1.386,103.8883,177.7924,177.792
1.5287,113.8133,183.0765,183.076
1.7585,131.3783,193.2099,193.209
2.0532,154.2958,208.1904,208.19
2.3991,180.5646,228.6458,228.645
2.7852,208.9889,255.83,255.83
3.1831,237.8886,290.8882,290.888
3.2402,245.8668,302.3669,302.366
3.373,248.9219,306.7961,306.796
3.4046,248.0885,305.6024,305.602
3.457,249.8382,308.3015,308.301
3.498,254.0183,314.7888,314.788
3.5701,261.1606,326.9087,326.908
3.633,269.1781,341.4775,341.477
3.6937,276.4236,355.7863,355.786
3.7429,281.6541,367.0085,367.008
3.7729,284.3815,373.1108,373.11
3.7652,283.8783,371.7861,371.786
3.7127,279.8883,363.1899,363.189
3.623,273.201,349.4541,349.454
3.4985,264.5937,333.1487,333.148
3.3524,254.136,315.1046,315.104
3.1962,243.0583,298.0638,298.063
3.0272,231.8957,282.7716,282.771
2.8381,219.2132,267.1422,267.142
2.6295,204.893,251.5286,251.528
2.4031,188.5231,235.6784,235.678
2.1837,172.3652,221.8639,221.863
1.9901,157.9648,210.8452,210.845
1.8347,147.0004,203.2078,203.207
1.7175,138.8419,197.8333,197.833
1.6242,132.4286,193.8058,193.805
1.5375,126.3847,190.1691,190.169
1.4479,119.8286,186.4447,186.444
1.3826,113.4291,182.8634,182.863
1.4034,112.2413,182.2269,182.226
1.4066,112.3478,182.2269,182.226
1.3785,110.1789,181.0716,181.071
1.3639,107.3368,179.6222,179.622
1.3593,105.2667,178.4996,178.499
1.356,104.0973,177.8931,177.893
1.3483,103.199,177.3909,177.39
1.3422,102.4544,177.0909,177.09
1.3411,102.0331,176.7919,176.791
1.3421,101.8733,176.7919,176.791
1.348,102.0707,176.8915,176.891
1.3714,103.4094,177.4911,177.491
1.4039,105.6626,178.7027,178.702
1.4558,109.145,180.5513,180.551
1.5596,115.8648,184.1496,184.149
1.7195,127.7662,190.9783,190.978
1.9204,143.4661,200.8691,200.869
2.1462,161.3667,213.4234,213.423
2.3851,179.2593,227.4868,227.486
2.6214,196.3436,242.9693,242.969
2.8401,211.3173,258.3546,258.354
3.0466,225.2384,274.3749,274.374
3.2411,238.3407,291.4279,291.427
3.414,250.8763,309.8217,309.821
3.5184,259.3168,323.542,323.542
3.5753,263.1328,330.3462,330.346
3.5541,262.0548,328.6185,328.618
3.4658,255.516,317.3326,317.332
3.3351,245.5757,301.786,301.786
3.1855,235.034,286.9034,286.903
3.0211,224.0626,272.9446,272.944
2.8582,213.6211,260.7131,260.713
2.7004,204.2054,250.7257,250.725
2.5562,195.2083,241.847,241.847
2.4215,186.5609,233.9235,233.923
2.2975,178.5914,226.9937,226.993
2.1799,170.3099,220.1537,220.153
2.0698,162.0332,213.8593,213.859
1.9553,153.6749,207.7773,207.777
1.8311,144.0119,201.2551,201.255
1.7,133.4537,194.4055,194.405
1.5595,122.6135,188.0067,188.006
1.4042,110.5613,181.2806,181.28
1.4043,107.6982,179.725,179.725
1.4505,112.0656,182.1213,182.121
1.4193,113.0294,182.6507,182.65
1.4095,111.4818,181.8051,181.805
1.4118,109.4486,180.6551,180.655
1.4219,108.34,180.1372,180.137
1.436,108.3891,180.1372,180.137
1.441,108.4885,180.2405,180.24
1.4527,108.8405,180.344,180.344
1.4676,109.4505,180.6551,180.655
1.4873,110.4035,181.176,181.176
1.511,111.6891,181.9104,181.91
1.543,113.5179,182.8634,182.863
1.5852,116.0699,184.2576,184.257
1.664,121.9396,187.5578,187.557
1.8356,134.7495,195.2513,195.251
2.0729,153.3259,207.5028,207.502
2.3473,175.0979,224.0794,224.079
2.6547,198.7309,245.2453,245.245
