4.7122,355.383,657.2369,657.236
4.8273,364.4297,727.2205,727.22
4.984,377.9567,867.8433,867.843
5.1896,395.5574,1154.9973,1154.99
5.4481,400.0,1256.6371,1256.63
5.7456,400.0,1256.6371,1256.63
6.0604,400.0,1256.6371,1256.63
6.3892,400.0,1256.6371,1256.63
6.7006,400.0,1256.6371,1256.63
6.9827,400.0,1256.6371,1256.63
7.2185,400.0,1256.6371,1256.63
7.4294,400.0,1256.6371,1256.63
7.63,400.0,1256.6371,1256.63
7.8288,400.0,1256.6371,1256.63
8.0222,400.0,1256.6371,1256.63
8.1873,400.0,1256.6371,1256.63
8.2969,400.0,1256.6371,1256.63
8.3119,400.0,1256.6371,1256.63
8.2502,400.0,1256.6371,1256.63
8.1081,400.0,1256.6371,1256.63
7.9006,400.0,1256.6371,1256.63
7.6451,400.0,1256.6371,1256.63
7.3476,400.0,1256.6371,1256.63
7.0257,400.0,1256.6371,1256.63
6.6964,400.0,1256.6371,1256.63
6.3861,400.0,1256.6371,1256.63
6.11,400.0,1256.6371,1256.63
5.8916,400.0,1256.6371,1256.63
5.7229,400.0,1256.6371,1256.63
5.6134,400.0,1256.6371,1256.63
5.5609,400.0,1256.6371,1256.63
5.562,400.0,1256.6371,1256.63
5.61,400.0,1256.6371,1256.63
5.7211,400.0,1256.6371,1256.63
5.9056,400.0,1256.6371,1256.63
6.1752,400.0,1256.6371,1256.63
6.5084,400.0,1256.6371,1256.63
6.8888,400.0,1256.6371,1256.63
7.304,400.0,1256.6371,1256.63
7.74,400.0,1256.6371,1256.63
8.1787,400.0,1256.6371,1256.63
8.5997,400.0,1256.6371,1256.63
8.9917,400.0,1256.6371,1256.63
9.3503,400.0,1256.6371,1256.63
9.6549,400.0,1256.6371,1256.63
9.9046,400.0,1256.6371,1256.63
10.0789,400.0,1256.6371,1256.63
10.189,400.0,1256.6371,1256.63
10.2113,400.0,1256.6371,1256.63
10.1527,400.0,1256.6371,1256.63
10.0157,400.0,1256.6371,1256.63
9.8122,400.0,1256.6371,1256.63
9.5499,400.0,1256.6371,1256.63
9.2365,400.0,1256.6371,1256.63
8.8886,400.0,1256.6371,1256.63
8.5172,400.0,1256.6371,1256.63
8.1349,400.0,1256.6371,1256.63
7.7515,400.0,1256.6371,1256.63
7.3862,400.0,1256.6371,1256.63
7.044,400.0,1256.6371,1256.63
6.7469,400.0,1256.6371,1256.63
6.5005,400.0,1256.6371,1256.63
6.3144,400.0,1256.6371,1256.63
6.1957,400.0,1256.6371,1256.63
6.1426,400.0,1256.6371,1256.63
6.1717,400.0,1256.6371,1256.63
6.2742,400.0,1256.6371,1256.63
6.4409,400.0,1256.6371,1256.63
6.6707,400.0,1256.6371,1256.63
6.9598,400.0,1256.6371,1256.63
7.2783,400.0,1256.6371,1256.63
7.6204,400.0,1256.6371,1256.63
7.9882,400.0,1256.6371,1256.63
8.38,400.0,1256.6371,1256.63
8.7901,400.0,1256.6371,1256.63
9.2016,400.0,1256.6371,1256.63
9.6122,400.0,1256.6371,1256.63
10.0161,400.0,1256.6371,1256.63
10.3999,400.0,1256.6371,1256.63
10.7499,400.0,1256.6371,1256.63
11.0499,400.0,1256.6371,1256.63
11.2916,400.0,1256.6371,1256.63
11.4836,400.0,1256.6371,1256.63
11.6102,400.0,1256.6371,1256.63
11.6665,400.0,1256.6371,1256.63
11.6465,400.0,1256.6371,1256.63
11.5454,400.0,1256.6371,1256.637
11.3661,400.0,1256.6371,1256.637
11.1195,400.0,1256.6371,1256.637
10.8101,400.0,1256.6371,1256.637
10.4511,400.0,1256.6371,1256.63
10.0484,400.0,1256.6371,1256.63
9.6087,400.0,1256.6371,1256.63
9.1551,400.0,1256.6371,1256.63
8.7054,400.0,1256.6371,1256.63
8.2667,400.0,1256.6371,1256.63
7.8571,400.0,1256.6371,1256.63
7.4718,400.0,1256.6371,1256.63
7.1127,400.0,1256.6371,1256.63
6.7877,400.0,1256.6371,1256.63
6.5208,400.0,1256.6371,1256.63
6.4,400.0,1256.6371,1256.63
6.4331,400.0,1256.6371,1256.63
6.5642,400.0,1256.6371,1256.63
6.7165,400.0,1256.6371,1256.63
6.8988,400.0,1256.6371,1256.63
7.1094,400.0,1256.6371,1256.63
7.3086,400.0,1256.6371,1256.63
7.5433,400.0,1256.6371,1256.63
7.7951,400.0,1256.6371,1256.63
8.0906,400.0,1256.6371,1256.63
8.3846,400.0,1256.6371,1256.63
8.6796,400.0,1256.6371,1256.63
9.0043,400.0,1256.6371,1256.63
9.3178,400.0,1256.6371,1256.63
9.6089,400.0,1256.6371,1256.63
9.9347,400.0,1256.6371,1256.63
10.2662,400.0,1256.6371,1256.63
10.5819,400.0,1256.6371,1256.63
10.8931,400.0,1256.6371,1256.63
11.202,400.0,1256.6371,1256.63
11.5045,400.0,1256.6371,1256.63
11.8185,400.0,1256.6371,1256.63
12.1286,400.0,1256.6371,1256.63
12.4035,400.0,1256.6371,1256.637
12.6295,400.0,1256.6371,1256.637
12.8235,400.0,1256.6371,1256.637
12.9932,400.0,1256.6371,1256.637
13.1169,400.0,1256.6371,1256.637
13.1963,400.0,1256.6371,1256.637
13.2067,400.0,1256.6371,1256.637
13.1251,400.0,1256.6371,1256.637
12.9675,400.0,1256.6371,1256.637
12.7268,400.0,1256.6371,1256.637
12.4076,400.0,1256.6371,1256.637
12.0232,400.0,1256.6371,1256.637
11.5763,400.0,1256.6371,1256.637
11.0744,400.0,1256.6371,1256.637
10.5645,400.0,1256.6371,1256.637
10.0563,400.0,1256.6371,1256.637
9.6133,400.0,1256.6371,1256.63
9.2627,400.0,1256.6371,1256.63
8.9766,400.0,1256.6371,1256.63
8.7636,400.0,1256.6371,1256.63
8.642,400.0,1256.6371,1256.63
8.5612,400.0,1256.6371,1256.63
8.5569,400.0,1256.6371,1256.63
8.5709,400.0,1256.6371,1256.63
8.5846,400.0,1256.6371,1256.63
8.5557,400.0,1256.6371,1256.63
8.4289,400.0,1256.6371,1256.63
8.195,400.0,1256.6371,1256.63
7.866,400.0,1256.6371,1256.63
7.4537,400.0,1256.6371,1256.63
7.1455,400.0,1256.6371,1256.63
7.2034,400.0,1256.6371,1256.63
7.2778,400.0,1256.6371,1256.63
7.1992,400.0,1256.6371,1256.63
7.0847,400.0,1256.6371,1256.63
7.0496,400.0,1256.6371,1256.63
7.0446,400.0,1256.6371,1256.63
7.0286,400.0,1256.6371,1256.63
7.0565,400.0,1256.6371,1256.63
7.1384,400.0,1256.6371,1256.63
7.3079,400.0,1256.6371,1256.63
7.5708,400.0,1256.6371,1256.63
7.9217,400.0,1256.6371,1256.63
8.3602,400.0,1256.6371,1256.63
8.8908,400.0,1256.6371,1256.63
9.0131,400.0,1256.6371,1256.63
9.171,400.0,1256.6371,1256.63
9.4302,400.0,1256.6371,1256.63
9.6393,400.0,1256.6371,1256.63
9.8871,400.0,1256.6371,1256.63
10.1401,400.0,1256.6371,1256.63
10.4009,400.0,1256.6371,1256.63
10.6598,400.0,1256.6371,1256.63
10.9287,400.0,1256.6371,1256.63
11.2103,400.0,1256.6371,1256.63
11.4948,400.0,1256.6371,1256.63
11.7714,400.0,1256.6371,1256.63
12.0365,400.0,1256.6371,1256.63
12.2982,400.0,1256.6371,1256.637
12.5683,400.0,1256.6371,1256.637
12.8347,400.0,1256.6371,1256.637
13.0894,400.0,1256.6371,1256.637
13.3287,400.0,1256.6371,1256.637
13.5429,400.0,1256.6371,1256.637
13.7371,400.0,1256.6371,1256.637
13.9048,400.0,1256.6371,1256.637
14.0318,400.0,1256.6371,1256.637
14.0989,400.0,1256.6371,1256.637
14.0725,400.0,1256.6371,1256.637
13.9482,400.0,1256.6371,1256.637
13.7293,400.0,1256.6371,1256.637
13.4002,400.0,1256.6371,1256.637
12.96,400.0,1256.6371,1256.637
12.4018,400.0,1256.6371,1256.637
11.7444,400.0,1256.6371,1256.637
10.9949,400.0,1256.6371,1256.637
10.2093,400.0,1256.6371,1256.637
9.463,400.0,1256.6371,1256.637
8.7745,400.0,1256.6371,1256.63
8.1775,400.0,1256.6371,1256.63
7.8319,400.0,1256.6371,1256.63
7.9486,400.0,1256.6371,1256.63
8.1217,400.0,1256.6371,1256.63
8.0898,400.0,1256.6371,1256.63
8.0389,400.0,1256.6371,1256.63
7.9059,400.0,1256.6371,1256.63
7.7279,400.0,1256.6371,1256.63
7.6126,400.0,1256.6371,1256.63
7.6787,400.0,1256.6371,1256.63
7.6263,400.0,1256.6371,1256.63
7.5649,400.0,1256.6371,1256.63
7.5468,400.0,1256.6371,1256.63
7.5008,400.0,1256.6371,1256.63
7.4736,400.0,1256.6371,1256.63
7.5025,400.0,1256.6371,1256.63
7.6266,400.0,1256.6371,1256.63
7.8649,400.0,1256.6371,1256.63
8.2228,400.0,1256.6371,1256.63
8.6675,400.0,1256.6371,1256.63
9.1564,400.0,1256.6371,1256.63
9.6638,400.0,1256.6371,1256.63
10.1867,400.0,1256.6371,1256.63
10.7128,400.0,1256.6371,1256.63
11.2337,400.0,1256.6371,1256.63
11.7461,400.0,1256.6371,1256.63
12.2344,400.0,1256.6371,1256.63
12.671,400.0,1256.6371,1256.63
13.0701,400.0,1256.6371,1256.637
13.4171,400.0,1256.6371,1256.637
13.734,400.0,1256.6371,1256.637
14.0186,400.0,1256.6371,1256.637
14.2841,400.0,1256.6371,1256.637
14.5458,400.0,1256.6371,1256.637
14.8064,400.0,1256.6371,1256.637
15.0745,400.0,1256.6371,1256.637
15.3524,400.0,1256.6371,1256.637
15.6496,400.0,1256.6371,1256.637
15.9653,400.0,1256.6371,1256.637
16.2994,400.0,1256.6371,1256.637
16.6383,400.0,1256.6371,1256.637
16.9641,400.0,1256.6371,1256.637
17.2386,400.0,1256.6371,1256.637
17.4322,400.0,1256.6371,1256.637
17.5043,400.0,1256.6371,1256.637
17.421,400.0,1256.6371,1256.637
17.1895,400.0,1256.6371,1256.637
16.8512,400.0,1256.6371,1256.637
16.3936,400.0,1256.6371,1256.637
15.8612,400.0,1256.6371,1256.637
15.283,400.0,1256.6371,1256.637
14.683,400.0,1256.6371,1256.637
14.0811,400.0,1256.6371,1256.637
13.5081,400.0,1256.6371,1256.637
12.9726,400.0,1256.6371,1256.637
12.5059,400.0,1256.6371,1256.637
12.0914,400.0,1256.6371,1256.637
11.7396,400.0,1256.6371,1256.637
11.4389,400.0,1256.6371,1256.637
11.1673,400.0,1256.6371,1256.637
10.9117,400.0,1256.6371,1256.637
10.6647,400.0,1256.6371,1256.637
10.419,400.0,1256.6371,1256.637
10.1695,400.0,1256.6371,1256.637
9.9148,400.0,1256.6371,1256.637
9.6571,400.0,1256.6371,1256.63
9.4024,400.0,1256.6371,1256.63
9.1777,400.0,1256.6371,1256.63
9.0134,400.0,1256.6371,1256.63
8.9304,400.0,1256.6371,1256.63
8.9312,400.0,1256.6371,1256.63
8.9685,400.0,1256.6371,1256.63
9.0503,400.0,1256.6371,1256.63
9.1613,400.0,1256.6371,1256.63
9.3064,400.0,1256.6371,1256.63
9.4584,400.0,1256.6371,1256.63
9.6188,400.0,1256.6371,1256.63
9.767,400.0,1256.6371,1256.63
9.957,400.0,1256.6371,1256.63
9.8706,400.0,1256.6371,1256.63
9.731,400.0,1256.6371,1256.63
9.6189,400.0,1256.6371,1256.63
9.515,400.0,1256.6371,1256.63
9.4422,400.0,1256.6371,1256.63
9.3888,400.0,1256.6371,1256.63
9.3125,400.0,1256.6371,1256.63
9.2602,400.0,1256.6371,1256.63
9.2115,400.0,1256.6371,1256.63
9.1889,400.0,1256.6371,1256.63
9.1476,400.0,1256.6371,1256.63
9.0796,400.0,1256.6371,1256.63
8.9919,400.0,1256.6371,1256.63
8.8984,400.0,1256.6371,1256.63
8.8096,400.0,1256.6371,1256.63
8.7555,400.0,1256.6371,1256.63
8.7496,400.0,1256.6371,1256.63
8.7323,400.0,1256.6371,1256.63
8.7008,400.0,1256.6371,1256.63
8.6873,400.0,1256.6371,1256.63
8.6806,400.0,1256.6371,1256.63
8.6648,400.0,1256.6371,1256.63
8.6493,400.0,1256.6371,1256.63
